base,center_sec,label,source
1705_20171022_210947_320.flac,19.0,nan,time_near
1705_20171022_210947_320.flac,21.0,nan,time_near
1705_20171022_210947_320.flac,23.0,nan,time_near
1705_20171022_210947_320.flac,25.0,nan,time_near
1705_20171022_210947_320.flac,27.0,nan,time_near
1705_20171022_210947_320.flac,29.0,nan,time_near
1705_20171022_210947_320.flac,31.0,nan,time_near
1705_20171022_210947_320.flac,33.0,nan,time_near
1705_20171022_210947_320.flac,35.0,nan,time_near
1705_20171022_210947_320.flac,37.0,nan,time_near
1705_20171022_210947_320.flac,39.0,nan,time_near
1705_20171022_210947_320.flac,41.0,nan,time_near
1705_20171022_210947_320.flac,43.0,nan,time_near
1705_20171022_210947_320.flac,45.0,nan,time_near
1705_20171022_210947_320.flac,47.0,nan,time_near
1705_20171022_210947_320.flac,49.0,nan,time_near
1705_20171022_210947_320.flac,51.0,nan,time_near
1705_20171022_210947_320.flac,53.0,nan,time_near
1705_20171022_210947_320.flac,55.0,nan,time_near
1705_20171022_210947_320.flac,57.0,nan,time_near
1705_20171022_210947_320.flac,59.0,nan,time_near
1705_20171022_211547_321.flac,5.0,neg,time_near
1705_20171022_211547_321.flac,7.0,neg,time_near
1705_20171022_211547_321.flac,9.0,neg,time_near
1705_20171022_211547_321.flac,11.0,neg,time_near
1705_20171022_211547_321.flac,13.0,neg,time_near
1705_20171022_211547_321.flac,15.0,neg,time_near
1705_20171022_211547_321.flac,17.0,neg,time_near
1705_20171022_211547_321.flac,19.0,neg,time_near
1705_20171022_211547_321.flac,21.0,neg,time_near
1705_20171022_211547_321.flac,23.0,neg,time_near
1705_20171022_211547_321.flac,25.0,neg,time_near
1705_20171022_211547_321.flac,27.0,neg,time_near
1705_20171022_211547_321.flac,29.0,neg,time_near
1705_20171022_211547_321.flac,31.0,neg,time_near
1705_20171022_211547_321.flac,33.0,neg,time_near
1705_20171022_211547_321.flac,35.0,neg,time_near
1705_20171022_211547_321.flac,37.0,neg,time_near
1705_20171022_211547_321.flac,39.0,neg,time_near
1705_20171022_211547_321.flac,41.0,neg,time_near
1705_20171022_211547_321.flac,43.0,neg,time_near
1705_20171022_211547_321.flac,45.0,neg,time_near
1705_20171022_211547_321.flac,47.0,neg,time_near
1705_20171022_211547_321.flac,49.0,neg,time_near
1705_20171022_211547_321.flac,51.0,neg,time_near
1705_20171022_211547_321.flac,53.0,neg,time_near
1705_20171022_211547_321.flac,55.0,neg,time_near
1705_20171022_211547_321.flac,57.0,neg,time_near
1705_20171022_211547_321.flac,59.0,neg,time_near
1705_20171022_211547_321.flac,5.0,nan,time_near
1705_20171022_211547_321.flac,7.0,nan,time_near
1705_20171022_211547_321.flac,9.0,nan,time_near
1705_20171022_211547_321.flac,11.0,nan,time_near
1705_20171022_211547_321.flac,13.0,nan,time_near
1705_20171022_211547_321.flac,15.0,nan,time_near
1705_20171022_211547_321.flac,17.0,nan,time_near
1705_20171022_211547_321.flac,19.0,nan,time_near
1705_20171022_211547_321.flac,21.0,nan,time_near
1705_20171022_211547_321.flac,23.0,nan,time_near
1705_20171022_211547_321.flac,25.0,nan,time_near
1705_20171022_211547_321.flac,27.0,nan,time_near
1705_20171022_211547_321.flac,29.0,nan,time_near
1705_20171022_211547_321.flac,31.0,nan,time_near
1705_20171022_211547_321.flac,33.0,nan,time_near
1705_20171022_211547_321.flac,35.0,nan,time_near
1705_20171022_211547_321.flac,37.0,nan,time_near
1705_20171022_211547_321.flac,39.0,nan,time_near
1705_20171022_211547_321.flac,41.0,nan,time_near
1705_20171022_211547_321.flac,43.0,nan,time_near
1705_20171022_211547_321.flac,45.0,nan,time_near
1705_20171022_211547_321.flac,47.0,nan,time_near
1705_20171022_211547_321.flac,49.0,nan,time_near
1705_20171022_211547_321.flac,51.0,nan,time_near
1705_20171022_211547_321.flac,53.0,nan,time_near
1705_20171022_211547_321.flac,55.0,nan,time_near
1705_20171022_211547_321.flac,57.0,nan,time_near
1705_20171022_211547_321.flac,59.0,nan,time_near
1705_20171022_212147_321.flac,5.0,neg,time_near
1705_20171022_212147_321.flac,7.0,neg,time_near
1705_20171022_212147_321.flac,9.0,neg,time_near
1705_20171022_212147_321.flac,11.0,neg,time_near
1705_20171022_212147_321.flac,13.0,neg,time_near
1705_20171022_212147_321.flac,15.0,neg,time_near
1705_20171022_212147_321.flac,17.0,neg,time_near
1705_20171022_212147_321.flac,19.0,neg,time_near
1705_20171022_212147_321.flac,21.0,neg,time_near
1705_20171022_212147_321.flac,23.0,neg,time_near
1705_20171022_212147_321.flac,25.0,neg,time_near
1705_20171022_212147_321.flac,27.0,neg,time_near
1705_20171022_212147_321.flac,29.0,neg,time_near
1705_20171022_212147_321.flac,31.0,neg,time_near
1705_20171022_212147_321.flac,33.0,neg,time_near
1705_20171022_212147_321.flac,35.0,neg,time_near
1705_20171022_212147_321.flac,37.0,neg,time_near
1705_20171022_212147_321.flac,39.0,neg,time_near
1705_20171022_212147_321.flac,41.0,neg,time_near
1705_20171022_212147_321.flac,43.0,neg,time_near
1705_20171022_212147_321.flac,45.0,neg,time_near
1705_20171022_212147_321.flac,47.0,neg,time_near
1705_20171022_212147_321.flac,49.0,neg,time_near
1705_20171022_212147_321.flac,51.0,neg,time_near
1705_20171022_212147_321.flac,53.0,neg,time_near
1705_20171022_212147_321.flac,55.0,neg,time_near
1705_20171022_212147_321.flac,57.0,neg,time_near
1705_20171022_212147_321.flac,59.0,neg,time_near
1705_20171022_212147_321.flac,5.0,nan,time_near
1705_20171022_212147_321.flac,7.0,nan,time_near
1705_20171022_212147_321.flac,9.0,nan,time_near
1705_20171022_212147_321.flac,11.0,nan,time_near
1705_20171022_212147_321.flac,13.0,nan,time_near
1705_20171022_212147_321.flac,15.0,nan,time_near
1705_20171022_212147_321.flac,17.0,nan,time_near
1705_20171022_212147_321.flac,19.0,nan,time_near
1705_20171022_212147_321.flac,21.0,nan,time_near
1705_20171022_212147_321.flac,23.0,nan,time_near
1705_20171022_212147_321.flac,25.0,nan,time_near
1705_20171022_212147_321.flac,27.0,nan,time_near
1705_20171022_212147_321.flac,29.0,nan,time_near
1705_20171022_212147_321.flac,31.0,nan,time_near
1705_20171022_212147_321.flac,33.0,nan,time_near
1705_20171022_212147_321.flac,35.0,nan,time_near
1705_20171022_212147_321.flac,37.0,nan,time_near
1705_20171022_212147_321.flac,39.0,nan,time_near
1705_20171022_212147_321.flac,41.0,nan,time_near
1705_20171022_212147_321.flac,43.0,nan,time_near
1705_20171022_212147_321.flac,45.0,nan,time_near
1705_20171022_212147_321.flac,47.0,nan,time_near
1705_20171022_212147_321.flac,49.0,nan,time_near
1705_20171022_212147_321.flac,51.0,nan,time_near
1705_20171022_212147_321.flac,53.0,nan,time_near
1705_20171022_212147_321.flac,55.0,nan,time_near
1705_20171022_212147_321.flac,57.0,nan,time_near
1705_20171022_212147_321.flac,59.0,nan,time_near
1705_20171022_212647_321.flac,5.0,nan,time_near
1705_20171022_212647_321.flac,7.0,nan,time_near
1705_20171022_212647_321.flac,9.0,nan,time_near
1705_20171022_212647_321.flac,11.0,nan,time_near
1705_20171022_212647_321.flac,13.0,nan,time_near
1705_20171022_212647_321.flac,15.0,nan,time_near
1705_20171022_212647_321.flac,17.0,nan,time_near
1705_20171022_212647_321.flac,19.0,nan,time_near
1705_20171022_212647_321.flac,21.0,nan,time_near
1705_20171022_212647_321.flac,23.0,nan,time_near
1705_20171022_212647_321.flac,25.0,nan,time_near
1705_20171022_212647_321.flac,27.0,nan,time_near
1705_20171022_212647_321.flac,29.0,nan,time_near
1705_20171022_212647_321.flac,31.0,nan,time_near
1705_20171022_212647_321.flac,33.0,nan,time_near
1705_20171022_212647_321.flac,35.0,nan,time_near
1705_20171022_212647_321.flac,37.0,nan,time_near
1705_20171022_212647_321.flac,39.0,nan,time_near
1705_20171022_212647_321.flac,41.0,nan,time_near
1705_20171022_212647_321.flac,43.0,nan,time_near
1705_20171022_212647_321.flac,45.0,nan,time_near
1705_20171022_212647_321.flac,47.0,nan,time_near
1705_20171022_212647_321.flac,49.0,nan,time_near
1705_20171022_212647_321.flac,51.0,nan,time_near
1705_20171022_212647_321.flac,53.0,nan,time_near
1705_20171022_212647_321.flac,55.0,nan,time_near
1705_20171022_212647_321.flac,57.0,nan,time_near
1705_20171022_212647_321.flac,59.0,nan,time_near
1705_20171022_212647_321.flac,5.0,neg,time_near
1705_20171022_212647_321.flac,7.0,neg,time_near
1705_20171022_212647_321.flac,9.0,neg,time_near
1705_20171022_212647_321.flac,11.0,neg,time_near
1705_20171022_212647_321.flac,13.0,neg,time_near
1705_20171022_212647_321.flac,15.0,neg,time_near
1705_20171022_212647_321.flac,17.0,neg,time_near
1705_20171022_212647_321.flac,19.0,neg,time_near
1705_20171022_212647_321.flac,21.0,neg,time_near
1705_20171022_212647_321.flac,23.0,neg,time_near
1705_20171022_212647_321.flac,25.0,neg,time_near
1705_20171022_212647_321.flac,27.0,neg,time_near
1705_20171022_212647_321.flac,29.0,neg,time_near
1705_20171022_212647_321.flac,31.0,neg,time_near
1705_20171022_212647_321.flac,33.0,neg,time_near
1705_20171022_212647_321.flac,35.0,neg,time_near
1705_20171022_212647_321.flac,37.0,neg,time_near
1705_20171022_212647_321.flac,39.0,neg,time_near
1705_20171022_212647_321.flac,41.0,neg,time_near
1705_20171022_212647_321.flac,43.0,neg,time_near
1705_20171022_212647_321.flac,45.0,neg,time_near
1705_20171022_212647_321.flac,47.0,neg,time_near
1705_20171022_212647_321.flac,49.0,neg,time_near
1705_20171022_212647_321.flac,51.0,neg,time_near
1705_20171022_212647_321.flac,53.0,neg,time_near
1705_20171022_212647_321.flac,55.0,neg,time_near
1705_20171022_212647_321.flac,57.0,neg,time_near
1705_20171022_212647_321.flac,59.0,neg,time_near
1705_20171022_212647_321.flac,5.0,pos,time_near
1705_20171022_212647_321.flac,7.0,pos,time_near
1705_20171022_212647_321.flac,9.0,pos,time_near
1705_20171022_212647_321.flac,11.0,pos,time_near
1705_20171022_212647_321.flac,13.0,pos,time_near
1705_20171022_212647_321.flac,15.0,pos,time_near
1705_20171022_212647_321.flac,17.0,pos,time_near
1705_20171022_212647_321.flac,19.0,pos,time_near
1705_20171022_212647_321.flac,21.0,pos,time_near
1705_20171022_212647_321.flac,23.0,pos,time_near
1705_20171022_212647_321.flac,25.0,pos,time_near
1705_20171022_212647_321.flac,27.0,pos,time_near
1705_20171022_212647_321.flac,29.0,pos,time_near
1705_20171022_212647_321.flac,31.0,pos,time_near
1705_20171022_212647_321.flac,33.0,pos,time_near
1705_20171022_212647_321.flac,35.0,pos,time_near
1705_20171022_212647_321.flac,37.0,pos,time_near
1705_20171022_212647_321.flac,39.0,pos,time_near
1705_20171022_212647_321.flac,41.0,pos,time_near
1705_20171022_212647_321.flac,43.0,pos,time_near
1705_20171022_212647_321.flac,45.0,pos,time_near
1705_20171022_212647_321.flac,47.0,pos,time_near
1705_20171022_212647_321.flac,49.0,pos,time_near
1705_20171022_212647_321.flac,51.0,pos,time_near
1705_20171022_212647_321.flac,53.0,pos,time_near
1705_20171022_212647_321.flac,55.0,pos,time_near
1705_20171022_212647_321.flac,57.0,pos,time_near
1705_20171022_212647_321.flac,59.0,pos,time_near
1705_20171022_213247_321.flac,5.0,neg,time_near
1705_20171022_213247_321.flac,7.0,neg,time_near
1705_20171022_213247_321.flac,9.0,neg,time_near
1705_20171022_213247_321.flac,11.0,neg,time_near
1705_20171022_213247_321.flac,13.0,neg,time_near
1705_20171022_213247_321.flac,15.0,neg,time_near
1705_20171022_213247_321.flac,17.0,neg,time_near
1705_20171022_213247_321.flac,19.0,neg,time_near
1705_20171022_213247_321.flac,21.0,neg,time_near
1705_20171022_213247_321.flac,23.0,neg,time_near
1705_20171022_213247_321.flac,25.0,neg,time_near
1705_20171022_213247_321.flac,27.0,neg,time_near
1705_20171022_213247_321.flac,29.0,neg,time_near
1705_20171022_213247_321.flac,31.0,neg,time_near
1705_20171022_213247_321.flac,33.0,neg,time_near
1705_20171022_213247_321.flac,35.0,neg,time_near
1705_20171022_213247_321.flac,37.0,neg,time_near
1705_20171022_213247_321.flac,39.0,neg,time_near
1705_20171022_213247_321.flac,41.0,neg,time_near
1705_20171022_213247_321.flac,43.0,neg,time_near
1705_20171022_213247_321.flac,45.0,neg,time_near
1705_20171022_213247_321.flac,47.0,neg,time_near
1705_20171022_213247_321.flac,49.0,neg,time_near
1705_20171022_213247_321.flac,51.0,neg,time_near
1705_20171022_213247_321.flac,53.0,neg,time_near
1705_20171022_213247_321.flac,55.0,neg,time_near
1705_20171022_213247_321.flac,57.0,neg,time_near
1705_20171022_213247_321.flac,59.0,neg,time_near
1705_20171022_213847_320.flac,5.0,nan,time_near
1705_20171022_213847_320.flac,7.0,nan,time_near
1705_20171022_213847_320.flac,9.0,nan,time_near
1705_20171022_213847_320.flac,11.0,nan,time_near
1705_20171022_213847_320.flac,13.0,nan,time_near
1705_20171022_213847_320.flac,15.0,nan,time_near
1705_20171022_213847_320.flac,17.0,nan,time_near
1705_20171022_213847_320.flac,19.0,nan,time_near
1705_20171022_213847_320.flac,21.0,nan,time_near
1705_20171022_213847_320.flac,23.0,nan,time_near
1705_20171022_213847_320.flac,25.0,nan,time_near
1705_20171022_213847_320.flac,27.0,nan,time_near
1705_20171022_213847_320.flac,29.0,nan,time_near
1705_20171022_213847_320.flac,31.0,nan,time_near
1705_20171022_213847_320.flac,33.0,nan,time_near
1705_20171022_213847_320.flac,35.0,nan,time_near
1705_20171022_213847_320.flac,37.0,nan,time_near
1705_20171022_213847_320.flac,39.0,nan,time_near
1705_20171022_213847_320.flac,41.0,nan,time_near
1705_20171022_213847_320.flac,43.0,nan,time_near
1705_20171022_213847_320.flac,45.0,nan,time_near
1705_20171022_213847_320.flac,47.0,nan,time_near
1705_20171022_213847_320.flac,49.0,nan,time_near
1705_20171022_213847_320.flac,51.0,nan,time_near
1705_20171022_213847_320.flac,53.0,nan,time_near
1705_20171022_213847_320.flac,55.0,nan,time_near
1705_20171022_213847_320.flac,57.0,nan,time_near
1705_20171022_213847_320.flac,59.0,nan,time_near
1705_20171022_213847_320.flac,5.0,neg,time_near
1705_20171022_213847_320.flac,7.0,neg,time_near
1705_20171022_213847_320.flac,9.0,neg,time_near
1705_20171022_213847_320.flac,11.0,neg,time_near
1705_20171022_213847_320.flac,13.0,neg,time_near
1705_20171022_213847_320.flac,15.0,neg,time_near
1705_20171022_213847_320.flac,17.0,neg,time_near
1705_20171022_213847_320.flac,19.0,neg,time_near
1705_20171022_213847_320.flac,21.0,neg,time_near
1705_20171022_213847_320.flac,23.0,neg,time_near
1705_20171022_213847_320.flac,25.0,neg,time_near
1705_20171022_213847_320.flac,27.0,neg,time_near
1705_20171022_213847_320.flac,29.0,neg,time_near
1705_20171022_213847_320.flac,31.0,neg,time_near
1705_20171022_213847_320.flac,33.0,neg,time_near
1705_20171022_213847_320.flac,35.0,neg,time_near
1705_20171022_213847_320.flac,37.0,neg,time_near
1705_20171022_213847_320.flac,39.0,neg,time_near
1705_20171022_213847_320.flac,41.0,neg,time_near
1705_20171022_213847_320.flac,43.0,neg,time_near
1705_20171022_213847_320.flac,45.0,neg,time_near
1705_20171022_213847_320.flac,47.0,neg,time_near
1705_20171022_213847_320.flac,49.0,neg,time_near
1705_20171022_213847_320.flac,51.0,neg,time_near
1705_20171022_213847_320.flac,53.0,neg,time_near
1705_20171022_213847_320.flac,55.0,neg,time_near
1705_20171022_213847_320.flac,57.0,neg,time_near
1705_20171022_213847_320.flac,59.0,neg,time_near
1705_20171022_214447_320.flac,5.0,pos,time_near
1705_20171022_214447_320.flac,7.0,pos,time_near
1705_20171022_214447_320.flac,9.0,pos,time_near
1705_20171022_214447_320.flac,11.0,pos,time_near
1705_20171022_214447_320.flac,13.0,pos,time_near
1705_20171022_214447_320.flac,15.0,pos,time_near
1705_20171022_214447_320.flac,17.0,pos,time_near
1705_20171022_214447_320.flac,19.0,pos,time_near
1705_20171022_214447_320.flac,21.0,pos,time_near
1705_20171022_214447_320.flac,23.0,pos,time_near
1705_20171022_214447_320.flac,25.0,pos,time_near
1705_20171022_214447_320.flac,27.0,pos,time_near
1705_20171022_214447_320.flac,29.0,pos,time_near
1705_20171022_214447_320.flac,31.0,pos,time_near
1705_20171022_214447_320.flac,33.0,pos,time_near
1705_20171022_214447_320.flac,35.0,pos,time_near
1705_20171022_214447_320.flac,37.0,pos,time_near
1705_20171022_214447_320.flac,39.0,pos,time_near
1705_20171022_214447_320.flac,41.0,pos,time_near
1705_20171022_214447_320.flac,43.0,pos,time_near
1705_20171022_214447_320.flac,45.0,pos,time_near
1705_20171022_214447_320.flac,47.0,pos,time_near
1705_20171022_214447_320.flac,49.0,pos,time_near
1705_20171022_214447_320.flac,51.0,pos,time_near
1705_20171022_214447_320.flac,53.0,pos,time_near
1705_20171022_214447_320.flac,55.0,pos,time_near
1705_20171022_214447_320.flac,57.0,pos,time_near
1705_20171022_214447_320.flac,59.0,pos,time_near
1705_20171022_214447_320.flac,5.0,nan,time_near
1705_20171022_214447_320.flac,7.0,nan,time_near
1705_20171022_214447_320.flac,9.0,nan,time_near
1705_20171022_214447_320.flac,11.0,nan,time_near
1705_20171022_214447_320.flac,13.0,nan,time_near
1705_20171022_214447_320.flac,15.0,nan,time_near
1705_20171022_214447_320.flac,17.0,nan,time_near
1705_20171022_214447_320.flac,19.0,nan,time_near
1705_20171022_214447_320.flac,21.0,nan,time_near
1705_20171022_214447_320.flac,23.0,nan,time_near
1705_20171022_214447_320.flac,25.0,nan,time_near
1705_20171022_214447_320.flac,27.0,nan,time_near
1705_20171022_214447_320.flac,29.0,nan,time_near
1705_20171022_214447_320.flac,31.0,nan,time_near
1705_20171022_214447_320.flac,33.0,nan,time_near
1705_20171022_214447_320.flac,35.0,nan,time_near
1705_20171022_214447_320.flac,37.0,nan,time_near
1705_20171022_214447_320.flac,39.0,nan,time_near
1705_20171022_214447_320.flac,41.0,nan,time_near
1705_20171022_214447_320.flac,43.0,nan,time_near
1705_20171022_214447_320.flac,45.0,nan,time_near
1705_20171022_214447_320.flac,47.0,nan,time_near
1705_20171022_214447_320.flac,49.0,nan,time_near
1705_20171022_214447_320.flac,51.0,nan,time_near
1705_20171022_214447_320.flac,53.0,nan,time_near
1705_20171022_214447_320.flac,55.0,nan,time_near
1705_20171022_214447_320.flac,57.0,nan,time_near
1705_20171022_214447_320.flac,59.0,nan,time_near
1705_20171022_214447_320.flac,5.0,neg,time_near
1705_20171022_214447_320.flac,7.0,neg,time_near
1705_20171022_214447_320.flac,9.0,neg,time_near
1705_20171022_214447_320.flac,11.0,neg,time_near
1705_20171022_214447_320.flac,13.0,neg,time_near
1705_20171022_214447_320.flac,15.0,neg,time_near
1705_20171022_214447_320.flac,17.0,neg,time_near
1705_20171022_214447_320.flac,19.0,neg,time_near
1705_20171022_214447_320.flac,21.0,neg,time_near
1705_20171022_214447_320.flac,23.0,neg,time_near
1705_20171022_214447_320.flac,25.0,neg,time_near
1705_20171022_214447_320.flac,27.0,neg,time_near
1705_20171022_214447_320.flac,29.0,neg,time_near
1705_20171022_214447_320.flac,31.0,neg,time_near
1705_20171022_214447_320.flac,33.0,neg,time_near
1705_20171022_214447_320.flac,35.0,neg,time_near
1705_20171022_214447_320.flac,37.0,neg,time_near
1705_20171022_214447_320.flac,39.0,neg,time_near
1705_20171022_214447_320.flac,41.0,neg,time_near
1705_20171022_214447_320.flac,43.0,neg,time_near
1705_20171022_214447_320.flac,45.0,neg,time_near
1705_20171022_214447_320.flac,47.0,neg,time_near
1705_20171022_214447_320.flac,49.0,neg,time_near
1705_20171022_214447_320.flac,51.0,neg,time_near
1705_20171022_214447_320.flac,53.0,neg,time_near
1705_20171022_214447_320.flac,55.0,neg,time_near
1705_20171022_214447_320.flac,57.0,neg,time_near
1705_20171022_214447_320.flac,59.0,neg,time_near
1705_20171022_214947_320.flac,5.0,nan,time_near
1705_20171022_214947_320.flac,7.0,nan,time_near
1705_20171022_214947_320.flac,9.0,nan,time_near
1705_20171022_214947_320.flac,11.0,nan,time_near
1705_20171022_214947_320.flac,13.0,nan,time_near
1705_20171022_214947_320.flac,15.0,nan,time_near
1705_20171022_214947_320.flac,17.0,nan,time_near
1705_20171022_214947_320.flac,19.0,nan,time_near
1705_20171022_214947_320.flac,21.0,nan,time_near
1705_20171022_214947_320.flac,23.0,nan,time_near
1705_20171022_214947_320.flac,25.0,nan,time_near
1705_20171022_214947_320.flac,27.0,nan,time_near
1705_20171022_214947_320.flac,29.0,nan,time_near
1705_20171022_214947_320.flac,31.0,nan,time_near
1705_20171022_214947_320.flac,33.0,nan,time_near
1705_20171022_214947_320.flac,35.0,nan,time_near
1705_20171022_214947_320.flac,37.0,nan,time_near
1705_20171022_214947_320.flac,39.0,nan,time_near
1705_20171022_214947_320.flac,41.0,nan,time_near
1705_20171022_214947_320.flac,43.0,nan,time_near
1705_20171022_214947_320.flac,45.0,nan,time_near
1705_20171022_214947_320.flac,47.0,nan,time_near
1705_20171022_214947_320.flac,49.0,nan,time_near
1705_20171022_214947_320.flac,51.0,nan,time_near
1705_20171022_214947_320.flac,53.0,nan,time_near
1705_20171022_214947_320.flac,55.0,nan,time_near
1705_20171022_214947_320.flac,57.0,nan,time_near
1705_20171022_214947_320.flac,59.0,nan,time_near
1705_20171022_214947_320.flac,5.0,neg,time_near
1705_20171022_214947_320.flac,7.0,neg,time_near
1705_20171022_214947_320.flac,9.0,neg,time_near
1705_20171022_214947_320.flac,11.0,neg,time_near
1705_20171022_214947_320.flac,13.0,neg,time_near
1705_20171022_214947_320.flac,15.0,neg,time_near
1705_20171022_214947_320.flac,17.0,neg,time_near
1705_20171022_214947_320.flac,19.0,neg,time_near
1705_20171022_214947_320.flac,21.0,neg,time_near
1705_20171022_214947_320.flac,23.0,neg,time_near
1705_20171022_214947_320.flac,25.0,neg,time_near
1705_20171022_214947_320.flac,27.0,neg,time_near
1705_20171022_214947_320.flac,29.0,neg,time_near
1705_20171022_214947_320.flac,31.0,neg,time_near
1705_20171022_214947_320.flac,33.0,neg,time_near
1705_20171022_214947_320.flac,35.0,neg,time_near
1705_20171022_214947_320.flac,37.0,neg,time_near
1705_20171022_214947_320.flac,39.0,neg,time_near
1705_20171022_214947_320.flac,41.0,neg,time_near
1705_20171022_214947_320.flac,43.0,neg,time_near
1705_20171022_214947_320.flac,45.0,neg,time_near
1705_20171022_214947_320.flac,47.0,neg,time_near
1705_20171022_214947_320.flac,49.0,neg,time_near
1705_20171022_214947_320.flac,51.0,neg,time_near
1705_20171022_214947_320.flac,53.0,neg,time_near
1705_20171022_214947_320.flac,55.0,neg,time_near
1705_20171022_214947_320.flac,57.0,neg,time_near
1705_20171022_214947_320.flac,59.0,neg,time_near
1705_20171022_214947_320.flac,5.0,pos,time_near
1705_20171022_214947_320.flac,7.0,pos,time_near
1705_20171022_214947_320.flac,9.0,pos,time_near
1705_20171022_214947_320.flac,11.0,pos,time_near
1705_20171022_214947_320.flac,13.0,pos,time_near
1705_20171022_214947_320.flac,15.0,pos,time_near
1705_20171022_214947_320.flac,17.0,pos,time_near
1705_20171022_214947_320.flac,19.0,pos,time_near
1705_20171022_214947_320.flac,21.0,pos,time_near
1705_20171022_214947_320.flac,23.0,pos,time_near
1705_20171022_214947_320.flac,25.0,pos,time_near
1705_20171022_214947_320.flac,27.0,pos,time_near
1705_20171022_214947_320.flac,29.0,pos,time_near
1705_20171022_214947_320.flac,31.0,pos,time_near
1705_20171022_214947_320.flac,33.0,pos,time_near
1705_20171022_214947_320.flac,35.0,pos,time_near
1705_20171022_214947_320.flac,37.0,pos,time_near
1705_20171022_214947_320.flac,39.0,pos,time_near
1705_20171022_214947_320.flac,41.0,pos,time_near
1705_20171022_214947_320.flac,43.0,pos,time_near
1705_20171022_214947_320.flac,45.0,pos,time_near
1705_20171022_214947_320.flac,47.0,pos,time_near
1705_20171022_214947_320.flac,49.0,pos,time_near
1705_20171022_214947_320.flac,51.0,pos,time_near
1705_20171022_214947_320.flac,53.0,pos,time_near
1705_20171022_214947_320.flac,55.0,pos,time_near
1705_20171022_214947_320.flac,57.0,pos,time_near
1705_20171022_214947_320.flac,59.0,pos,time_near
1705_20171022_220747_320.flac,5.0,pos,time_near
1705_20171022_220747_320.flac,7.0,pos,time_near
1705_20171022_220747_320.flac,9.0,pos,time_near
1705_20171022_220747_320.flac,11.0,pos,time_near
1705_20171022_220747_320.flac,13.0,pos,time_near
1705_20171022_220747_320.flac,15.0,pos,time_near
1705_20171022_220747_320.flac,17.0,pos,time_near
1705_20171022_220747_320.flac,19.0,pos,time_near
1705_20171022_220747_320.flac,21.0,pos,time_near
1705_20171022_220747_320.flac,23.0,pos,time_near
1705_20171022_220747_320.flac,25.0,pos,time_near
1705_20171022_220747_320.flac,27.0,pos,time_near
1705_20171022_220747_320.flac,29.0,pos,time_near
1705_20171022_220747_320.flac,31.0,pos,time_near
1705_20171022_220747_320.flac,33.0,pos,time_near
1705_20171022_220747_320.flac,35.0,pos,time_near
1705_20171022_220747_320.flac,37.0,pos,time_near
1705_20171022_220747_320.flac,39.0,pos,time_near
1705_20171022_220747_320.flac,41.0,pos,time_near
1705_20171022_220747_320.flac,43.0,pos,time_near
1705_20171022_220747_320.flac,45.0,pos,time_near
1705_20171022_220747_320.flac,47.0,pos,time_near
1705_20171022_220747_320.flac,49.0,pos,time_near
1705_20171022_220747_320.flac,51.0,pos,time_near
1705_20171022_220747_320.flac,53.0,pos,time_near
1705_20171022_220747_320.flac,55.0,pos,time_near
1705_20171022_220747_320.flac,57.0,pos,time_near
1705_20171022_220747_320.flac,59.0,pos,time_near
1705_20171022_220747_320.flac,5.0,neg,time_near
1705_20171022_220747_320.flac,7.0,neg,time_near
1705_20171022_220747_320.flac,9.0,neg,time_near
1705_20171022_220747_320.flac,11.0,neg,time_near
1705_20171022_220747_320.flac,13.0,neg,time_near
1705_20171022_220747_320.flac,15.0,neg,time_near
1705_20171022_220747_320.flac,17.0,neg,time_near
1705_20171022_220747_320.flac,19.0,neg,time_near
1705_20171022_220747_320.flac,21.0,neg,time_near
1705_20171022_220747_320.flac,23.0,neg,time_near
1705_20171022_220747_320.flac,25.0,neg,time_near
1705_20171022_220747_320.flac,27.0,neg,time_near
1705_20171022_220747_320.flac,29.0,neg,time_near
1705_20171022_220747_320.flac,31.0,neg,time_near
1705_20171022_220747_320.flac,33.0,neg,time_near
1705_20171022_220747_320.flac,35.0,neg,time_near
1705_20171022_220747_320.flac,37.0,neg,time_near
1705_20171022_220747_320.flac,39.0,neg,time_near
1705_20171022_220747_320.flac,41.0,neg,time_near
1705_20171022_220747_320.flac,43.0,neg,time_near
1705_20171022_220747_320.flac,45.0,neg,time_near
1705_20171022_220747_320.flac,47.0,neg,time_near
1705_20171022_220747_320.flac,49.0,neg,time_near
1705_20171022_220747_320.flac,51.0,neg,time_near
1705_20171022_220747_320.flac,53.0,neg,time_near
1705_20171022_220747_320.flac,55.0,neg,time_near
1705_20171022_220747_320.flac,57.0,neg,time_near
1705_20171022_220747_320.flac,59.0,neg,time_near
1705_20171022_220747_320.flac,5.0,nan,time_near
1705_20171022_220747_320.flac,7.0,nan,time_near
1705_20171022_220747_320.flac,9.0,nan,time_near
1705_20171022_220747_320.flac,11.0,nan,time_near
1705_20171022_220747_320.flac,13.0,nan,time_near
1705_20171022_220747_320.flac,15.0,nan,time_near
1705_20171022_220747_320.flac,17.0,nan,time_near
1705_20171022_220747_320.flac,19.0,nan,time_near
1705_20171022_220747_320.flac,21.0,nan,time_near
1705_20171022_220747_320.flac,23.0,nan,time_near
1705_20171022_220747_320.flac,25.0,nan,time_near
1705_20171022_220747_320.flac,27.0,nan,time_near
1705_20171022_220747_320.flac,29.0,nan,time_near
